,discount,consumption_total,market_price,availability_service,availability_discounts,holiday,temperature_hist,forecast_total,discount_category,hour,weekday
2024-04-11 12:00:00+00:00,0.0,70.17735224500001,-0.0199999995529651,1,1,0,23.722,13.0,0,12,3
2024-04-11 13:00:00+00:00,0.0,99.674178935,-0.0099999997764825,1,1,0,25.322,12.0,0,13,3
2024-04-11 14:00:00+00:00,0.0,97.42987259166668,-0.0099999997764825,1,1,0,26.022001,11.0,0,14,3
2024-04-11 15:00:00+00:00,0.0,82.98952701666667,-0.0099999997764825,1,1,0,26.522001,13.0,0,15,3
2024-04-11 16:00:00+00:00,0.05,71.20342915333335,0.0,1,1,0,25.572,10.0,1,16,3
2024-04-11 17:00:00+00:00,0.0,85.47474918333334,4.900000095367432,1,1,0,23.622002,10.0,0,17,3
2024-04-11 18:00:00+00:00,0.0,44.969470881666666,60.0,1,1,0,22.072,10.0,0,18,3
2024-04-11 19:00:00+00:00,0.0,59.741462115,70.94999694824219,1,1,0,20.022001,10.0,0,19,3
2024-04-11 20:00:00+00:00,0.0,66.66768070333333,70.01000213623047,1,1,0,18.172,10.0,0,20,3
2024-04-11 21:00:00+00:00,0.0,57.99919018166667,34.08000183105469,1,1,0,17.122002,6.0,0,21,3
2024-04-11 22:00:00+00:00,0.0,20.039307986111112,,1,1,0,16.272001,6.0,0,22,3
2024-04-11 23:00:00+00:00,0.0,,15.369999885559082,1,1,0,15.922,,0,23,3
2024-04-12 00:00:00+00:00,0.0,,12.5,1,1,0,15.922,,0,0,4
2024-04-12 01:00:00+00:00,0.0,,11.9399995803833,1,1,0,17.022001,,0,1,4
2024-04-12 02:00:00+00:00,0.0,,12.489999771118164,1,1,0,16.972,,0,2,4
2024-04-12 03:00:00+00:00,0.0,,16.030000686645508,1,1,0,18.472,,0,3,4
2024-04-12 04:00:00+00:00,0.0,,6.889999866485596,1,1,0,18.472,,0,4,4
2024-04-12 05:00:00+00:00,0.0,,18.06999969482422,1,1,0,17.322,4.0,0,5,4
2024-04-12 06:00:00+00:00,0.0,,42.77000045776367,1,1,0,16.422,4.0,0,6,4
2024-04-12 07:00:00+00:00,0.0,40.528152998,5.849999904632568,1,1,0,16.622002,6.0,0,7,4
2024-04-12 08:00:00+00:00,0.0,106.89752349166666,0.0,1,1,0,18.772001,9.0,0,8,4
2024-04-12 09:00:00+00:00,0.0,100.41695285166666,0.0,1,1,0,22.172,12.0,0,9,4
2024-04-12 10:00:00+00:00,0.0,119.232264665,0.0,1,1,0,24.722,12.0,0,10,4
2024-04-12 11:00:00+00:00,0.0,102.2692451475,-0.0599999986588954,1,1,0,26.072,12.0,0,11,4
2024-04-12 12:00:00+00:00,0.0,61.93945411833333,-0.0599999986588954,1,1,0,24.772001,11.0,0,12,4
2024-04-12 13:00:00+00:00,0.25,110.445923455,-0.1000000014901161,1,1,0,24.022001,10.0,2,13,4
2024-04-12 14:00:00+00:00,0.0,152.31525964166667,-0.0299999993294477,1,1,0,22.472,9.0,0,14,4
2024-04-12 15:00:00+00:00,0.0,131.02236135,0.0,1,1,0,21.972,11.0,0,15,4
2024-04-12 16:00:00+00:00,0.0,103.36002018666666,0.0,1,1,0,21.272001,9.0,0,16,4
2024-04-12 17:00:00+00:00,0.0,131.301222475,15.770000457763672,1,1,0,20.222,9.0,0,17,4
2024-04-12 18:00:00+00:00,0.0,87.32349130833333,39.34999847412109,1,1,0,18.722,9.0,0,18,4
2024-04-12 19:00:00+00:00,0.0,183.1454403383333,74.2300033569336,1,1,0,16.472,9.0,0,19,4
2024-04-12 20:00:00+00:00,0.0,163.21898527166667,38.04999923706055,1,1,0,15.672,9.0,0,20,4
2024-04-12 21:00:00+00:00,0.0,107.15785721833336,26.670000076293945,1,1,0,14.622,6.0,0,21,4
2024-04-12 22:00:00+00:00,0.0,7.550542496666667,,1,1,0,14.572,6.0,0,22,4
2024-04-12 23:00:00+00:00,0.0,19.7032,17.729999542236328,1,1,0,13.972,,0,23,4
2024-04-13 00:00:00+00:00,0.0,,17.149999618530273,1,1,0,13.222,,0,0,5
2024-04-13 01:00:00+00:00,0.0,49.620428571428576,11.130000114440918,1,1,0,13.122,,0,1,5
2024-04-13 02:00:00+00:00,0.0,9.9255,7.739999771118164,1,1,0,13.322,,0,2,5
2024-04-13 03:00:00+00:00,0.0,0.0,6.789999961853027,1,1,0,13.272,,0,3,5
2024-04-13 04:00:00+00:00,0.0,0.0,10.390000343322754,1,1,0,12.672,,0,4,5
2024-04-13 05:00:00+00:00,0.0,0.0,11.760000228881836,1,1,0,12.772,5.0,0,5,5
2024-04-13 06:00:00+00:00,0.0,0.0,13.260000228881836,1,1,0,12.572,4.0,0,6,5
2024-04-13 07:00:00+00:00,0.0,7.604338793333333,0.0099999997764825,1,1,0,13.722,6.0,0,7,5
2024-04-13 08:00:00+00:00,0.0,64.43762013666667,-0.0199999995529651,1,1,0,17.772001,8.0,0,8,5
2024-04-13 09:00:00+00:00,0.0,91.4648232825,-0.0599999986588954,1,1,0,20.672,8.0,0,9,5
2024-04-13 10:00:00+00:00,0.0,93.43589061666668,-0.0599999986588954,1,1,0,22.322,9.0,0,10,5
2024-04-13 11:00:00+00:00,0.0,157.255562235,-0.0599999986588954,1,1,0,23.472,11.0,0,11,5
2024-04-13 12:00:00+00:00,0.0,158.37788937,-0.0599999986588954,1,1,0,23.772001,11.0,0,12,5
2024-04-13 13:00:00+00:00,0.25,85.28755883833334,-0.0599999986588954,1,1,0,23.022001,9.0,2,13,5
2024-04-13 14:00:00+00:00,0.0,78.44665257666666,-0.0599999986588954,1,1,0,21.972,11.0,0,14,5
2024-04-13 15:00:00+00:00,0.0,76.24276945,-0.0599999986588954,1,1,0,21.772001,11.0,0,15,5
2024-04-13 16:00:00+00:00,0.0,64.31687595,0.0,1,1,0,21.722,11.0,0,16,5
2024-04-13 17:00:00+00:00,0.0,142.90459231833333,3.25,1,1,0,21.222,11.0,0,17,5
2024-04-13 18:00:00+00:00,0.0,108.56288217,24.959999084472656,1,1,0,19.772001,10.0,0,18,5
2024-04-13 19:00:00+00:00,0.0,100.59464865916668,35.0,1,1,0,17.672,10.0,0,19,5
2024-04-13 20:00:00+00:00,0.5,201.9182768983333,24.26000022888184,1,1,0,15.822,10.0,3,20,5
2024-04-13 21:00:00+00:00,0.0,180.24057695833332,13.829999923706056,1,1,0,15.272,8.0,0,21,5
2024-04-13 22:00:00+00:00,0.0,47.44108333333334,,1,1,0,15.822,8.0,0,22,5
2024-04-13 23:00:00+00:00,0.0,60.02966666666667,2.740000009536743,1,1,0,14.372,,0,23,5
2024-04-14 00:00:00+00:00,0.0,8.061533333333333,1.690000057220459,1,1,0,14.272,,0,0,6
2024-04-14 01:00:00+00:00,0.0,0.0,1.5099999904632568,1,1,0,14.822,,0,1,6
2024-04-14 02:00:00+00:00,0.0,0.0,3.25,1,1,0,14.872,,0,2,6
2024-04-14 03:00:00+00:00,0.0,0.0,6.349999904632568,1,1,0,14.872,,0,3,6
2024-04-14 04:00:00+00:00,0.0,0.0,12.859999656677246,1,1,0,14.472,,0,4,6
2024-04-14 05:00:00+00:00,0.0,0.0,13.0,1,1,0,14.222,1.0,0,5,6
2024-04-14 06:00:00+00:00,0.0,0.7706333333333333,5.599999904632568,1,1,0,14.272,1.0,0,6,6
2024-04-14 07:00:00+00:00,0.0,80.20564471666667,0.0,1,1,0,15.622,4.0,0,7,6
2024-04-14 08:00:00+00:00,0.0,68.68820503333333,-0.5299999713897705,1,1,0,18.672,6.0,0,8,6
2024-04-14 09:00:00+00:00,0.0,22.67151159166667,-0.550000011920929,1,1,0,20.972,11.0,0,9,6
2024-04-14 10:00:00+00:00,0.0,57.8550263275,-0.5,1,1,0,21.822,16.0,0,10,6
2024-04-14 11:00:00+00:00,0.0,120.92648659333332,-0.4399999976158142,1,1,0,22.972,15.0,0,11,6
2024-04-14 12:00:00+00:00,0.0,77.82262891666666,-0.550000011920929,1,1,0,23.122002,12.0,0,12,6
2024-04-14 13:00:00+00:00,0.0,36.67149792833333,-0.5699999928474426,1,1,0,23.022001,17.0,0,13,6
2024-04-14 14:00:00+00:00,0.25,102.62026243166666,-0.6000000238418579,1,1,0,23.172,18.0,2,14,6
2024-04-14 15:00:00+00:00,0.0,58.828325075,-0.25,1,1,0,22.772001,16.0,0,15,6
2024-04-14 16:00:00+00:00,0.0,74.903384095,-0.0199999995529651,1,1,0,21.622002,19.0,0,16,6
2024-04-14 17:00:00+00:00,0.0,54.4239274475,2.5,1,1,0,20.972,19.0,0,17,6
2024-04-14 18:00:00+00:00,0.0,91.2965949,18.40999984741211,1,1,0,19.822,16.0,0,18,6
2024-04-14 19:00:00+00:00,0.0,70.06843,30.770000457763672,1,1,0,18.072,16.0,0,19,6
2024-04-14 20:00:00+00:00,0.0,71.20694777499999,19.71999931335449,1,1,0,17.072,16.0,0,20,6
2024-04-14 21:00:00+00:00,0.0,79.35714351666667,17.0,1,1,0,16.222,4.0,0,21,6
2024-04-14 22:00:00+00:00,0.0,26.560777666666663,,1,1,0,15.122,5.0,0,22,6
2024-04-14 23:00:00+00:00,0.0,38.75356666666666,3.25,1,1,0,14.522,,0,23,6
2024-04-15 00:00:00+00:00,0.0,14.321916666666668,1.7699999809265137,1,1,0,14.222,,0,0,0
2024-04-15 01:00:00+00:00,0.0,0.0,0.4399999976158142,1,1,0,14.472,,0,1,0
2024-04-15 02:00:00+00:00,0.0,0.0,0.0299999993294477,1,1,0,14.522,,0,2,0
2024-04-15 03:00:00+00:00,0.0,30.52593333333333,0.0700000002980232,1,1,0,13.622,,0,3,0
2024-04-15 04:00:00+00:00,0.0,2.60795,1.0,1,1,0,12.972,,0,4,0
2024-04-15 05:00:00+00:00,0.0,0.0,7.070000171661377,1,1,0,11.772,4.0,0,5,0
2024-04-15 06:00:00+00:00,0.0,0.0,18.700000762939453,1,1,0,12.672,4.0,0,6,0
2024-04-15 07:00:00+00:00,0.0,3.8844351716666665,1.5,1,1,0,13.572,6.0,0,7,0
2024-04-15 08:00:00+00:00,0.0,10.057428861666668,0.0,1,1,0,15.422,11.0,0,8,0
2024-04-15 09:00:00+00:00,0.0,89.78932157666667,0.0,1,1,0,16.872002,14.0,0,9,0
2024-04-15 10:00:00+00:00,0.0,115.64064248666666,-0.0099999997764825,1,1,0,18.372002,14.0,0,10,0
2024-04-15 11:00:00+00:00,0.05,152.05390995000002,-0.0399999991059303,1,1,0,19.072,14.0,1,11,0
2024-04-15 12:00:00+00:00,0.0,108.31704675,-0.1000000014901161,1,1,0,19.772001,13.0,0,12,0
2024-04-15 13:00:00+00:00,0.25,157.30794356833334,-0.3199999928474426,1,1,0,21.522001,12.0,2,13,0
2024-04-15 14:00:00+00:00,0.0,113.888569355,-0.6299999952316284,1,1,0,21.472,11.0,0,14,0
2024-04-15 15:00:00+00:00,0.0,73.20064849,-0.0900000035762786,1,1,0,20.772001,13.0,0,15,0
2024-04-15 16:00:00+00:00,0.0,29.8358822,0.0,1,1,0,20.322,11.0,0,16,0
2024-04-15 17:00:00+00:00,0.0,30.820205450000003,0.4399999976158142,1,1,0,19.122002,11.0,0,17,0
2024-04-15 18:00:00+00:00,0.0,104.272808425,10.0,1,1,0,17.822,11.0,0,18,0
2024-04-15 19:00:00+00:00,0.0,99.447734325,19.71999931335449,1,1,0,16.422,11.0,0,19,0
2024-04-15 20:00:00+00:00,0.0,61.36241515833333,6.0,1,1,0,15.472,11.0,0,20,0
2024-04-15 21:00:00+00:00,0.0,84.78226165833333,4.199999809265137,1,1,0,15.272,8.0,0,21,0
2024-04-15 22:00:00+00:00,0.0,24.8805,,1,1,0,14.572,6.0,0,22,0
2024-04-15 23:00:00+00:00,0.0,20.5254,0.0,1,1,0,13.722,,0,23,0
2024-04-16 00:00:00+00:00,0.0,,0.0,1,1,0,13.072,,0,0,1
2024-04-16 01:00:00+00:00,0.0,,0.0,1,1,0,12.422,,0,1,1
2024-04-16 02:00:00+00:00,0.0,,0.0,1,1,0,11.972,,0,2,1
2024-04-16 03:00:00+00:00,0.0,49.71576470588235,0.0,1,1,0,11.322,,0,3,1
2024-04-16 04:00:00+00:00,0.0,3.3184666666666667,0.0799999982118606,1,1,0,10.272,,0,4,1
2024-04-16 05:00:00+00:00,0.0,4.96675,6.0,1,1,0,9.772,1.0,0,5,1
2024-04-16 06:00:00+00:00,0.0,0.0,4.46999979019165,1,1,0,9.572,1.0,0,6,1
2024-04-16 07:00:00+00:00,0.0,3.464669623333333,0.0,1,1,0,11.222,3.0,0,7,1
2024-04-16 08:00:00+00:00,0.0,63.37195044166666,-0.0099999997764825,1,1,0,14.222,18.0,0,8,1
2024-04-16 09:00:00+00:00,0.0,104.62804768833333,-0.0099999997764825,1,1,0,17.072,22.0,0,9,1
2024-04-16 10:00:00+00:00,0.05,175.0700382583333,-0.0299999993294477,1,1,0,19.172,16.0,1,10,1
2024-04-16 11:00:00+00:00,0.0,169.93808978833334,-0.1000000014901161,1,1,0,20.322,20.0,0,11,1
2024-04-16 12:00:00+00:00,0.0,96.24900450166666,-0.1000000014901161,1,1,0,20.872002,18.0,0,12,1
2024-04-16 13:00:00+00:00,0.0,71.11811395,-0.1000000014901161,1,1,0,22.072,17.0,0,13,1
2024-04-16 14:00:00+00:00,0.0,82.074774425,-0.1299999952316284,1,1,0,22.172,16.0,0,14,1
2024-04-16 15:00:00+00:00,0.25,120.87788889,-0.1000000014901161,1,1,0,22.022001,18.0,2,15,1
2024-04-16 16:00:00+00:00,0.0,50.764116658333336,-0.0099999997764825,1,1,0,21.722,17.0,0,16,1
2024-04-16 17:00:00+00:00,0.0,78.19289131333333,0.0,1,1,0,21.122002,15.0,0,17,1
2024-04-16 18:00:00+00:00,0.0,81.64572664833334,4.150000095367432,1,1,0,19.572,11.0,0,18,1
2024-04-16 19:00:00+00:00,0.0,89.97631471666666,10.010000228881836,1,1,0,17.972,11.0,0,19,1
2024-04-16 20:00:00+00:00,0.0,96.57673708333331,5.0,1,1,0,16.972,11.0,0,20,1
2024-04-16 21:00:00+00:00,0.0,75.91878959166667,3.25,1,1,0,16.372002,5.0,0,21,1
2024-04-16 22:00:00+00:00,0.0,20.44415,,1,1,0,15.472,5.0,0,22,1
2024-04-16 23:00:00+00:00,0.0,0.0,3.25,1,1,0,15.222,,0,23,1
2024-04-17 00:00:00+00:00,0.0,0.0,1.7699999809265137,1,1,0,14.772,,0,0,2
2024-04-17 01:00:00+00:00,0.0,0.82265,1.2400000095367432,1,1,0,14.072,,0,1,2
2024-04-17 02:00:00+00:00,0.0,0.0,1.0,1,1,0,14.172,,0,2,2
2024-04-17 03:00:00+00:00,0.0,0.0,1.5,1,1,0,14.422,,0,3,2
2024-04-17 04:00:00+00:00,0.0,2.484183333333333,3.25,1,1,0,14.422,,0,4,2
2024-04-17 05:00:00+00:00,0.0,10.659116666666668,5.650000095367432,1,1,0,14.622,4.0,0,5,2
2024-04-17 06:00:00+00:00,0.0,0.0,5.0,1,1,0,14.272,4.0,0,6,2
2024-04-17 07:00:00+00:00,0.0,13.244433333333337,0.4399999976158142,1,1,0,14.422,6.0,0,7,2
2024-04-17 08:00:00+00:00,0.05,87.20575486833333,0.0,1,1,0,15.272,10.0,1,8,2
2024-04-17 09:00:00+00:00,0.0,83.257473535,-0.0099999997764825,1,1,0,16.522001,15.0,0,9,2
2024-04-17 10:00:00+00:00,0.0,116.90578187416666,-0.0199999995529651,1,1,0,17.922,15.0,0,10,2
2024-04-17 11:00:00+00:00,0.0,91.703934215,-0.0299999993294477,1,1,0,19.622002,15.0,0,11,2
2024-04-17 12:00:00+00:00,0.0,165.86885371833336,-0.050000000745058,1,1,0,20.872002,14.0,0,12,2
2024-04-17 13:00:00+00:00,0.0,96.945453,-0.050000000745058,1,1,0,22.022001,13.0,0,13,2
2024-04-17 14:00:00+00:00,0.0,172.56480211333334,-0.0299999993294477,1,1,0,22.522001,12.0,0,14,2
2024-04-17 15:00:00+00:00,0.05,109.21486081833334,-0.0099999997764825,1,1,0,22.672,13.0,1,15,2
2024-04-17 16:00:00+00:00,0.0,131.782112,0.0,1,1,0,22.572,10.0,0,16,2
2024-04-17 17:00:00+00:00,0.0,60.424402845833335,0.4399999976158142,1,1,0,21.972,10.0,0,17,2
2024-04-17 18:00:00+00:00,0.0,110.35103545,6.0,1,1,0,20.872002,11.0,0,18,2
2024-04-17 19:00:00+00:00,0.0,49.59776540666667,22.34000015258789,1,1,0,18.522001,10.0,0,19,2
2024-04-17 20:00:00+00:00,0.0,59.98853136,6.0,1,1,0,17.272001,10.0,0,20,2
2024-04-17 21:00:00+00:00,0.0,113.08403363333332,3.25,1,1,0,17.122002,7.0,0,21,2
2024-04-17 22:00:00+00:00,0.0,8.49545,,1,1,0,17.022001,7.0,0,22,2
2024-04-17 23:00:00+00:00,0.0,12.424383333333331,2.900000095367432,1,1,0,16.672,,0,23,2
2024-04-18 00:00:00+00:00,0.0,7.0434422,2.200000047683716,1,1,0,16.622002,,0,0,3
2024-04-18 01:00:00+00:00,0.0,18.670695566666662,2.0,1,1,0,16.622002,,0,1,3
2024-04-18 02:00:00+00:00,0.0,0.8272666666666667,1.7699999809265137,1,1,0,16.622002,,0,2,3
2024-04-18 03:00:00+00:00,0.0,0.0,2.0,1,1,0,16.572,,0,3,3
2024-04-18 04:00:00+00:00,0.0,0.0,3.25,1,1,0,16.022001,,0,4,3
2024-04-18 05:00:00+00:00,0.0,17.395249999999997,5.150000095367432,1,1,0,15.022,1.0,0,5,3
2024-04-18 06:00:00+00:00,0.0,0.0,6.0,1,1,0,14.472,1.0,0,6,3
2024-04-18 07:00:00+00:00,0.0,38.59470435833334,1.7699999809265137,1,1,0,14.422,3.0,0,7,3
2024-04-18 08:00:00+00:00,0.05,88.957948325,0.0,1,1,0,15.172,17.0,1,8,3
2024-04-18 09:00:00+00:00,0.0,124.26246618833332,0.0,1,1,0,16.322,21.0,0,9,3
2024-04-18 10:00:00+00:00,0.0,124.29110117833334,0.0,1,1,0,17.922,15.0,0,10,3
2024-04-18 11:00:00+00:00,0.0,123.0885381,0.0,1,1,0,19.522001,20.0,0,11,3
2024-04-18 12:00:00+00:00,0.0,65.23599126333333,0.0,1,1,0,20.922,18.0,0,12,3
2024-04-18 13:00:00+00:00,0.0,63.106336675,-0.0099999997764825,1,1,0,22.422,17.0,0,13,3
2024-04-18 14:00:00+00:00,0.0,98.30248418333332,0.0,1,1,0,23.172,16.0,0,14,3
2024-04-18 15:00:00+00:00,0.0,111.50207291666666,0.0,1,1,0,23.522001,18.0,0,15,3
2024-04-18 16:00:00+00:00,0.0,65.23313436666666,0.0,1,1,0,23.522001,17.0,0,16,3
2024-04-18 17:00:00+00:00,0.0,64.52831595666666,2.0,1,1,0,23.022001,15.0,0,17,3
2024-04-18 18:00:00+00:00,0.05,135.347843525,12.170000076293944,1,1,0,21.872002,11.0,1,18,3
2024-04-18 19:00:00+00:00,0.0,80.48340234666667,30.770000457763672,1,1,0,20.172,11.0,0,19,3
2024-04-18 20:00:00+00:00,0.0,147.17278636666666,14.210000038146973,1,1,0,19.222,11.0,0,20,3
2024-04-18 21:00:00+00:00,0.0,161.89001006666666,3.5999999046325684,1,1,0,18.772001,5.0,0,21,3
2024-04-18 22:00:00+00:00,0.0,53.78175078333334,,1,1,0,18.422,5.0,0,22,3
2024-04-18 23:00:00+00:00,0.0,19.2684316,12.170000076293944,1,1,0,18.422,,0,23,3
2024-04-19 00:00:00+00:00,0.0,20.86434781666667,12.59000015258789,1,1,0,18.072,,0,0,4
2024-04-19 01:00:00+00:00,0.0,0.0,12.8100004196167,1,1,0,17.022001,,0,1,4
2024-04-19 02:00:00+00:00,0.0,0.0,9.020000457763672,1,1,0,15.922,,0,2,4
2024-04-19 03:00:00+00:00,0.0,0.0,11.550000190734863,1,1,0,15.072,,0,3,4
2024-04-19 04:00:00+00:00,0.0,0.0,21.0,1,1,0,14.572,,0,4,4
2024-04-19 05:00:00+00:00,0.0,13.92205,35.0,1,1,0,13.972,1.0,0,5,4
2024-04-19 06:00:00+00:00,0.0,4.273533333333333,32.619998931884766,1,1,0,13.672,1.0,0,6,4
2024-04-19 07:00:00+00:00,0.0,21.52845025,8.600000381469727,1,1,0,13.822,3.0,0,7,4
2024-04-19 08:00:00+00:00,0.05,13.234043166666668,3.3499999046325684,1,1,0,15.222,19.0,1,8,4
2024-04-19 09:00:00+00:00,0.0,85.49276685833334,3.25,1,1,0,17.422,22.0,0,9,4
2024-04-19 10:00:00+00:00,0.0,193.34544111333332,0.6000000238418579,1,1,0,19.322,16.0,0,10,4
2024-04-19 11:00:00+00:00,0.0,134.9209358916667,0.0399999991059303,1,1,0,21.072,20.0,0,11,4
2024-04-19 12:00:00+00:00,0.0,18.036875291666668,0.0199999995529651,1,1,0,21.822,18.0,0,12,4
2024-04-19 13:00:00+00:00,0.05,19.625032966666662,0.0,1,1,0,22.622002,17.0,1,13,4
2024-04-19 14:00:00+00:00,0.0,131.35623011166666,0.0,1,1,0,20.622002,16.0,0,14,4
2024-04-19 15:00:00+00:00,0.0,83.0690161083,2.5,1,1,0,19.072,18.0,0,15,4
2024-04-19 16:00:00+00:00,0.0,27.590824216666665,7.619999885559082,1,1,0,18.672,17.0,0,16,4
2024-04-19 17:00:00+00:00,0.0,39.77588159333333,21.959999084472656,1,1,0,18.172,15.0,0,17,4
2024-04-19 18:00:00+00:00,0.0,119.59686647833334,34.959999084472656,1,1,0,17.622002,11.0,0,18,4
2024-04-19 19:00:00+00:00,0.0,123.346622315,37.52000045776367,1,1,0,15.922,11.0,0,19,4
2024-04-19 20:00:00+00:00,0.0,189.03634365333332,35.0,1,1,0,14.722,11.0,0,20,4
2024-04-19 21:00:00+00:00,0.0,182.14080695833331,35.0,1,1,0,14.372,6.0,0,21,4
2024-04-19 22:00:00+00:00,0.0,26.571977166666667,,1,1,0,14.272,6.0,0,22,4
2024-04-19 23:00:00+00:00,0.0,0.0,10.0,1,1,0,13.522,,0,23,4
2024-04-20 00:00:00+00:00,0.0,12.471524416666666,11.390000343322754,0,1,0,14.172,,0,0,5
2024-04-20 01:00:00+00:00,0.0,15.892539,10.0,0,1,0,12.922,,0,1,5
2024-04-20 02:00:00+00:00,0.0,0.0,9.56999969482422,0,1,0,12.072,,0,2,5
2024-04-20 03:00:00+00:00,0.0,0.0,7.0,0,1,0,12.172,,0,3,5
2024-04-20 04:00:00+00:00,0.0,0.0,7.539999961853027,0,1,0,12.172,,0,4,5
2024-04-20 05:00:00+00:00,0.0,0.0,8.430000305175781,0,1,0,12.472,5.0,0,5,5
2024-04-20 06:00:00+00:00,0.0,6.157633333333334,7.420000076293945,0,1,0,11.372,4.0,0,6,5
2024-04-20 07:00:00+00:00,0.0,34.63546935,2.0999999046325684,0,1,0,13.922,6.0,0,7,5
2024-04-20 08:00:00+00:00,0.0,112.197590085,0.4399999976158142,0,1,0,16.022001,8.0,0,8,5
2024-04-20 09:00:00+00:00,0.0,118.46722750833334,0.050000000745058,0,1,0,16.322,8.0,0,9,5
2024-04-20 10:00:00+00:00,0.0,109.98639293333332,0.0,0,1,0,17.322,9.0,0,10,5
2024-04-20 11:00:00+00:00,0.0,54.369465215,0.0,0,1,0,19.622002,11.0,0,11,5
2024-04-20 12:00:00+00:00,0.0,142.60108703333333,0.0,0,1,0,21.722,11.0,0,12,5
2024-04-20 13:00:00+00:00,0.0,143.82257767166666,-0.0399999991059303,0,1,0,23.872002,9.0,0,13,5
2024-04-20 14:00:00+00:00,0.25,166.35667469833334,-0.0099999997764825,0,1,0,23.172,11.0,2,14,5
2024-04-20 15:00:00+00:00,0.0,147.28360562833333,0.0,0,1,0,21.822,11.0,0,15,5
2024-04-20 16:00:00+00:00,0.0,115.310845475,0.0399999991059303,0,1,0,20.872002,11.0,0,16,5
2024-04-20 17:00:00+00:00,0.0,128.34004485166668,3.25,0,1,0,19.522001,11.0,0,17,5
2024-04-20 18:00:00+00:00,0.05,48.78418249166667,7.880000114440918,0,1,0,18.522001,8.0,1,18,5
2024-04-20 19:00:00+00:00,0.0,62.266905103333336,10.0,0,1,0,17.622002,10.0,0,19,5
2024-04-20 20:00:00+00:00,0.0,118.259297475,8.579999923706055,0,1,0,16.172,10.0,0,20,5
2024-04-20 21:00:00+00:00,0.0,150.92352692833336,7.539999961853027,0,1,0,15.672,8.0,0,21,5
2024-04-20 22:00:00+00:00,0.0,40.17101291166667,,0,1,0,15.672,8.0,0,22,5
2024-04-20 23:00:00+00:00,0.0,0.0,3.25,0,1,0,14.172,,0,23,5
2024-04-21 00:00:00+00:00,0.0,49.689,3.220000028610229,1,1,0,14.022,,0,0,6
2024-04-21 01:00:00+00:00,0.0,40.19566666666667,3.25,1,1,0,14.172,,0,1,6
2024-04-21 02:00:00+00:00,0.0,4.8315,3.25,1,1,0,14.972,,0,2,6
2024-04-21 03:00:00+00:00,0.0,0.0,3.25,1,1,0,17.022001,,0,3,6
2024-04-21 04:00:00+00:00,0.0,0.0,3.5999999046325684,1,1,0,16.322,,0,4,6
2024-04-21 05:00:00+00:00,0.0,0.0,7.460000038146973,1,1,0,15.672,5.0,0,5,6
2024-04-21 06:00:00+00:00,0.0,13.846773666666667,3.25,1,1,0,15.222,4.0,0,6,6
2024-04-21 07:00:00+00:00,0.0,56.33412916666666,0.4399999976158142,1,1,0,15.072,6.0,0,7,6
2024-04-21 08:00:00+00:00,0.0,136.79722125666666,0.0,1,1,0,16.022001,9.0,0,8,6
2024-04-21 09:00:00+00:00,0.0,88.21797592333334,-0.0099999997764825,1,1,0,17.422,8.0,0,9,6
2024-04-21 10:00:00+00:00,0.05,86.55786612749999,-0.0700000002980232,1,1,0,19.122002,9.0,1,10,6
2024-04-21 11:00:00+00:00,0.0,64.65991705333333,-0.0099999997764825,1,1,0,20.972,11.0,0,11,6
2024-04-21 12:00:00+00:00,0.0,68.74147597666666,-0.0099999997764825,1,1,0,22.522001,11.0,0,12,6
2024-04-21 13:00:00+00:00,0.05,101.37443393666666,-0.1000000014901161,1,1,0,23.422,9.0,1,13,6
2024-04-21 14:00:00+00:00,0.0,104.56535899166668,-0.1000000014901161,1,1,0,23.222,11.0,0,14,6
2024-04-21 15:00:00+00:00,0.0,78.86874219166667,-0.1000000014901161,1,1,0,21.622002,11.0,0,15,6
2024-04-21 16:00:00+00:00,0.0,114.90071889,-0.0099999997764825,1,1,0,20.822,11.0,0,16,6
2024-04-21 17:00:00+00:00,0.0,79.5616956,0.4399999976158142,1,1,0,20.272001,11.0,0,17,6
2024-04-21 18:00:00+00:00,0.0,147.27150300833333,3.3499999046325684,1,1,0,19.172,10.0,0,18,6
2024-04-21 19:00:00+00:00,0.0,51.910585653333335,8.930000305175781,1,1,0,17.572,10.0,0,19,6
2024-04-21 20:00:00+00:00,0.0,64.70810798,7.460000038146973,1,1,0,16.622002,10.0,0,20,6
2024-04-21 21:00:00+00:00,0.0,95.845133375,3.5999999046325684,1,1,0,16.572,7.0,0,21,6
2024-04-21 22:00:00+00:00,0.0,47.842317650000005,,1,1,0,14.522,8.0,0,22,6
2024-04-21 23:00:00+00:00,0.0,20.22231743333333,2.0,1,1,0,14.572,,0,23,6
2024-04-22 00:00:00+00:00,0.0,4.73607975,1.100000023841858,1,1,0,14.772,,0,0,0
2024-04-22 01:00:00+00:00,0.0,0.0,1.0099999904632568,1,1,0,13.322,,0,1,0
2024-04-22 02:00:00+00:00,0.0,0.0,0.4900000095367431,1,1,0,13.672,,0,2,0
2024-04-22 03:00:00+00:00,0.0,0.0,1.0,1,1,0,15.772,,0,3,0
2024-04-22 04:00:00+00:00,0.0,8.111322966666666,1.100000023841858,1,1,0,15.122,,0,4,0
2024-04-22 05:00:00+00:00,0.0,4.562554783333334,3.25,1,1,0,14.222,1.0,0,5,0
